brand,model,variant,fuel,transmission,engineCc,hp,torque,launchYear,discontinuedYear,serviceKm,serviceMonths
Honda,CR-V,1.6 Diesel 2WD,DIESEL,AUTOMATIC,1597,120,300,2018,2020,10000,12
Honda,CR-V,1.6 Diesel AWD,DIESEL,AUTOMATIC,1597,160,350,2018,2020,10000,12

Honda,Mobilio,S Petrol,PETROL,MANUAL,1497,119,145,2014,2017,10000,12
Honda,Mobilio,V Petrol,PETROL,MANUAL,1497,119,145,2014,2017,10000,12
Honda,Mobilio,RS Petrol,PETROL,MANUAL,1497,119,145,2014,2017,10000,12
Honda,Mobilio,V Diesel,DIESEL,MANUAL,1498,100,200,2014,2017,10000,12
Honda,Mobilio,RS Diesel,DIESEL,MANUAL,1498,100,200,2014,2017,10000,12

Honda,Brio,E,PETROL,MANUAL,1198,88,109,2011,2019,10000,12
Honda,Brio,S,PETROL,MANUAL,1198,88,109,2011,2019,10000,12
Honda,Brio,V,PETROL,MANUAL,1198,88,109,2011,2019,10000,12
Honda,Brio,VX,PETROL,MANUAL,1198,88,109,2011,2019,10000,12
Honda,Brio,VX AT,PETROL,AUTOMATIC,1198,88,109,2011,2019,10000,12

Honda,CRX,Concept,PETROL,MANUAL,1498,130,150,2017,2017,10000,12

Honda,Prelude,Hybrid Coupe,HYBRID,AUTOMATIC,1993,204,315,2026,,10000,12

Honda,e,EV,AUTOMATIC,0,154,315,2025,,15000,12

Honda,Freed,Base,PETROL,AUTOMATIC,1496,118,145,2009,2016,10000,12

Honda,Insight,Hybrid,HYBRID,AUTOMATIC,1339,98,167,2009,2013,10000,12

Honda,HR-V,V,PETROL,MANUAL,1498,121,145,2026,,10000,12
Honda,HR-V,VX,PETROL,MANUAL,1498,121,145,2026,,10000,12
Honda,HR-V,ZX CVT,PETROL,AUTOMATIC,1498,121,145,2026,,10000,12
Honda,HR-V,e:HEV ZX,HYBRID,AUTOMATIC,1498,131,253,2026,,10000,12

Toyota,Glanza,E,PETROL,MANUAL,1197,90,113,2019,,10000,12
Toyota,Glanza,S,PETROL,MANUAL,1197,90,113,2019,,10000,12
Toyota,Glanza,G,PETROL,MANUAL,1197,90,113,2019,,10000,12
Toyota,Glanza,V,PETROL,MANUAL,1197,90,113,2019,,10000,12
Toyota,Glanza,S AMT,PETROL,AUTOMATIC,1197,90,113,2019,,10000,12
Toyota,Glanza,G AMT,PETROL,AUTOMATIC,1197,90,113,2019,,10000,12
Toyota,Glanza,V AMT,PETROL,AUTOMATIC,1197,90,113,2019,,10000,12
Toyota,Glanza,S CNG,CNG,MANUAL,1197,77,98,2022,,10000,12
Toyota,Glanza,G CNG,CNG,MANUAL,1197,77,98,2022,,10000,12

Toyota,Urban Cruiser Taisor,E,PETROL,MANUAL,1197,90,113,2024,,10000,12
Toyota,Urban Cruiser Taisor,S,PETROL,MANUAL,1197,90,113,2024,,10000,12
Toyota,Urban Cruiser Taisor,G,PETROL,MANUAL,998,100,148,2024,,10000,12
Toyota,Urban Cruiser Taisor,V,PETROL,MANUAL,998,100,148,2024,,10000,12
Toyota,Urban Cruiser Taisor,S AMT,PETROL,AUTOMATIC,1197,90,113,2024,,10000,12
Toyota,Urban Cruiser Taisor,V AT,PETROL,AUTOMATIC,998,100,148,2024,,10000,12
Toyota,Urban Cruiser Taisor,E CNG,CNG,MANUAL,1197,77,98,2024,,10000,12
Toyota,Urban Cruiser Taisor,S CNG,CNG,MANUAL,1197,77,98,2024,,10000,12

Toyota,Urban Cruiser,Mid,PETROL,MANUAL,1462,105,138,2020,2022,10000,12
Toyota,Urban Cruiser,High,PETROL,MANUAL,1462,105,138,2020,2022,10000,12
Toyota,Urban Cruiser,Premium,PETROL,MANUAL,1462,105,138,2020,2022,10000,12
Toyota,Urban Cruiser,Premium AT,PETROL,AUTOMATIC,1462,105,138,2020,2022,10000,12

Toyota,Hyryder,E NeoDrive,PETROL,MANUAL,1462,103,137,2022,,10000,12
Toyota,Hyryder,S NeoDrive,PETROL,MANUAL,1462,103,137,2022,,10000,12
Toyota,Hyryder,G NeoDrive,PETROL,MANUAL,1462,103,137,2022,,10000,12
Toyota,Hyryder,V NeoDrive,PETROL,MANUAL,1462,103,137,2022,,10000,12
Toyota,Hyryder,V AT,PETROL,AUTOMATIC,1462,103,137,2022,,10000,12
Toyota,Hyryder,S Hybrid,HYBRID,AUTOMATIC,1490,116,141,2022,,10000,12
Toyota,Hyryder,G Hybrid,HYBRID,AUTOMATIC,1490,116,141,2022,,10000,12
Toyota,Hyryder,V Hybrid,HYBRID,AUTOMATIC,1490,116,141,2022,,10000,12

Toyota,Fortuner,4x2 MT,DIESEL,MANUAL,2755,204,500,2016,,10000,12
Toyota,Fortuner,4x2 AT,DIESEL,AUTOMATIC,2755,204,500,2016,,10000,12
Toyota,Fortuner,4x4 MT,DIESEL,MANUAL,2755,204,500,2016,,10000,12
Toyota,Fortuner,4x4 AT,DIESEL,AUTOMATIC,2755,204,500,2016,,10000,12
Toyota,Fortuner,GR Sport,DIESEL,AUTOMATIC,2755,224,550,2023,,10000,12
Toyota,Fortuner,Petrol MT,PETROL,MANUAL,2694,166,245,2016,,10000,12
Toyota,Fortuner,Petrol AT,PETROL,AUTOMATIC,2694,166,245,2016,,10000,12

Toyota,Innova Crysta,GX 7 Seater,DIESEL,MANUAL,2393,150,343,2016,,10000,12
Toyota,Innova Crysta,GX 8 Seater,DIESEL,MANUAL,2393,150,343,2016,,10000,12
Toyota,Innova Crysta,VX,DIESEL,MANUAL,2393,150,343,2016,,10000,12
Toyota,Innova Crysta,ZX,DIESEL,AUTOMATIC,2393,150,360,2016,,10000,12
Toyota,Innova Crysta,ZX AT,DIESEL,AUTOMATIC,2393,150,360,2016,,10000,12

Toyota,Innova Hycross,GX,PETROL,AUTOMATIC,1987,174,205,2022,,10000,12
Toyota,Innova Hycross,GX(O),PETROL,AUTOMATIC,1987,174,205,2022,,10000,12
Toyota,Innova Hycross,VX,HYBRID,AUTOMATIC,1987,186,206,2022,,10000,12
Toyota,Innova Hycross,VX(O),HYBRID,AUTOMATIC,1987,186,206,2022,,10000,12
Toyota,Innova Hycross,ZX,HYBRID,AUTOMATIC,1987,186,206,2022,,10000,12
Toyota,Innova Hycross,ZX(O),HYBRID,AUTOMATIC,1987,186,206,2022,,10000,12

Toyota,Innova,GX Petrol,PETROL,MANUAL,1998,132,181,2005,2016,10000,12
Toyota,Innova,VX Petrol,PETROL,MANUAL,1998,132,181,2005,2016,10000,12
Toyota,Innova,GX Diesel,DIESEL,MANUAL,2494,102,200,2005,2016,10000,12
Toyota,Innova,VX Diesel,DIESEL,MANUAL,2494,102,200,2005,2016,10000,12

Toyota,Camry,Hybrid,HYBRID,AUTOMATIC,2487,218,221,2019,,10000,12
Toyota,Camry,Elegance Hybrid,HYBRID,AUTOMATIC,2487,218,221,2022,,10000,12

Toyota,Corolla Altis,G,PETROL,MANUAL,1798,140,173,2008,2020,10000,12
Toyota,Corolla Altis,GL,PETROL,MANUAL,1798,140,173,2008,2020,10000,12
Toyota,Corolla Altis,VL,PETROL,AUTOMATIC,1798,140,173,2008,2020,10000,12
Toyota,Corolla Altis,D-4D G,DIESEL,MANUAL,1364,88,205,2010,2020,10000,12
Toyota,Corolla Altis,D-4D GL,DIESEL,MANUAL,1364,88,205,2010,2020,10000,12

Toyota,Etios,Liva G,PETROL,MANUAL,1197,80,104,2011,2020,10000,12
Toyota,Etios,Liva V,PETROL,MANUAL,1197,80,104,2011,2020,10000,12
Toyota,Etios,Liva VX,PETROL,MANUAL,1197,80,104,2011,2020,10000,12
Toyota,Etios,Liva GD,DIESEL,MANUAL,1364,68,170,2011,2020,10000,12
Toyota,Etios,Liva VD,DIESEL,MANUAL,1364,68,170,2011,2020,10000,12

Toyota,Etios,G,PETROL,MANUAL,1496,90,132,2010,2020,10000,12
Toyota,Etios,V,PETROL,MANUAL,1496,90,132,2010,2020,10000,12
Toyota,Etios,VX,PETROL,MANUAL,1496,90,132,2010,2020,10000,12
Toyota,Etios,GD,DIESEL,MANUAL,1364,68,170,2010,2020,10000,12
Toyota,Etios,VD,DIESEL,MANUAL,1364,68,170,2010,2020,10000,12

Toyota,Yaris,J,PETROL,MANUAL,1496,107,140,2018,2021,10000,12
Toyota,Yaris,G,PETROL,MANUAL,1496,107,140,2018,2021,10000,12
Toyota,Yaris,V,PETROL,MANUAL,1496,107,140,2018,2021,10000,12
Toyota,Yaris,VX,PETROL,MANUAL,1496,107,140,2018,2021,10000,12
Toyota,Yaris,G CVT,PETROL,AUTOMATIC,1496,107,140,2018,2021,10000,12
Toyota,Yaris,V CVT,PETROL,AUTOMATIC,1496,107,140,2018,2021,10000,12
Toyota,Yaris,VX CVT,PETROL,AUTOMATIC,1496,107,140,2018,2021,10000,12

Toyota,Hilux,STD,DIESEL,MANUAL,2755,204,420,2022,,10000,12
Toyota,Hilux,High,DIESEL,MANUAL,2755,204,420,2022,,10000,12
Toyota,Hilux,High AT,DIESEL,AUTOMATIC,2755,204,500,2022,,10000,12

Toyota,Land Cruiser 300,ZX,DIESEL,AUTOMATIC,3346,309,700,2022,,10000,12
Toyota,Land Cruiser Prado,VX,DIESEL,AUTOMATIC,2755,204,500,2010,2023,10000,12
Toyota,Land Cruiser Prado,TX,DIESEL,AUTOMATIC,2755,204,500,2010,2023,10000,12

Toyota,Land Cruiser LC200,VX,DIESEL,AUTOMATIC,4461,262,650,2008,2021,10000,12
Toyota,Land Cruiser LC200,ZX,DIESEL,AUTOMATIC,4461,262,650,2008,2021,10000,12

Toyota,Prius,Hybrid,HYBRID,AUTOMATIC,1798,122,163,2010,2018,10000,12

Toyota,Vellfire,Executive Lounge,HYBRID,AUTOMATIC,2487,193,239,2020,,10000,12
Toyota,Vellfire,VIP Executive Lounge,HYBRID,AUTOMATIC,2487,193,239,2023,,10000,12

Toyota,Qualis,FS B2,DIESEL,MANUAL,2446,75,151,2000,2005,10000,12
Toyota,Qualis,GS C2,DIESEL,MANUAL,2446,75,151,2000,2005,10000,12
Toyota,Qualis,RS E2,DIESEL,MANUAL,2446,75,151,2000,2005,10000,12

Toyota,Rumion,S,PETROL,MANUAL,1462,103,137,2023,,10000,12
Toyota,Rumion,G,PETROL,MANUAL,1462,103,137,2023,,10000,12
Toyota,Rumion,V,PETROL,MANUAL,1462,103,137,2023,,10000,12
Toyota,Rumion,S AT,PETROL,AUTOMATIC,1462,103,137,2023,,10000,12
Toyota,Rumion,V AT,PETROL,AUTOMATIC,1462,103,137,2023,,10000,12
Toyota,Rumion,S CNG,CNG,MANUAL,1462,88,121,2023,,10000,12

Toyota,Starlet,1.4,PETROL,MANUAL,1332,85,121,1999,2005,10000,12

Toyota,MR2,GT,PETROL,MANUAL,1998,218,200,2000,2007,10000,12

Toyota,Celica,GT,PETROL,MANUAL,1794,140,170,2000,2006,10000,12
Toyota,Celica,GT-S,PETROL,MANUAL,1796,190,180,2000,2006,10000,12

Toyota,Supra,GR 3.0,PETROL,AUTOMATIC,2998,340,500,2021,,10000,12

Toyota,86,GT,PETROL,MANUAL,1998,200,205,2013,2021,10000,12
Toyota,86,GT AT,PETROL,AUTOMATIC,1998,200,205,2013,2021,10000,12

Toyota,bZ4X,FWD,EV,AUTOMATIC,0,204,266,2025,,15000,12
Toyota,bZ4X,AWD,EV,AUTOMATIC,0,218,337,2025,,15000,12

Toyota,C-HR,S Hybrid,HYBRID,AUTOMATIC,1798,122,163,2018,2023,10000,12
Toyota,C-HR,G Hybrid,HYBRID,AUTOMATIC,1798,122,163,2018,2023,10000,12

Toyota,RAV4,Hybrid AWD,HYBRID,AUTOMATIC,2487,218,221,2021,,10000,12

Toyota,Avanza,G,PETROL,MANUAL,1496,105,136,2008,2012,10000,12
Toyota,Avanza,G AT,PETROL,AUTOMATIC,1496,105,136,2008,2012,10000,12

Toyota,Fortuner Legender,4x2 AT,DIESEL,AUTOMATIC,2755,204,500,2021,,10000,12
Toyota,Fortuner Legender,4x4 AT,DIESEL,AUTOMATIC,2755,224,550,2023,,10000,12

Toyota,Commuter,DIESEL,MANUAL,2755,176,420,2020,,10000,12
Toyota,Hiace,DIESEL,MANUAL,2755,176,420,2020,,10000,12

Toyota,Coaster,DIESEL,MANUAL,4009,136,353,2007,,20000,12

Toyota,Aygo,X,PETROL,MANUAL,998,72,93,2005,2014,10000,12
Toyota,Aygo,X-Play,PETROL,MANUAL,998,72,93,2014,2022,10000,12
Toyota,Aygo X,Edge,PETROL,MANUAL,998,72,93,2022,,10000,12
Toyota,Aygo X,Exclusive,PETROL,AUTOMATIC,998,72,93,2022,,10000,12

Toyota,Auris,Active,PETROL,MANUAL,1598,132,160,2010,2018,10000,12
Toyota,Auris,Sport,PETROL,MANUAL,1798,140,173,2010,2018,10000,12
Toyota,Auris,Hybrid,HYBRID,AUTOMATIC,1798,136,142,2013,2018,10000,12
Toyota,Auris,D-4D,DIESEL,MANUAL,1364,90,205,2010,2018,10000,12

Toyota,Corolla,G,PETROL,MANUAL,1798,140,173,2003,2008,10000,12
Toyota,Corolla,GLI,PETROL,MANUAL,1798,140,173,2003,2008,10000,12
Toyota,Corolla,D-4D,DIESEL,MANUAL,1995,116,280,2003,2008,10000,12

Toyota,Corolla Cross,G,PETROL,AUTOMATIC,1987,171,205,2023,,10000,12
Toyota,Corolla Cross,V,HYBRID,AUTOMATIC,1987,197,206,2023,,10000,12
Toyota,Corolla Cross,GR Sport,HYBRID,AUTOMATIC,1987,197,206,2024,,10000,12

Toyota,Alphard,Executive Lounge,HYBRID,AUTOMATIC,2487,250,239,2024,,10000,12
Toyota,Alphard,VIP Lounge,HYBRID,AUTOMATIC,2487,250,239,2024,,10000,12

Toyota,Sienna,LE,HYBRID,AUTOMATIC,2487,245,239,2021,,10000,12
Toyota,Sienna,XLE,HYBRID,AUTOMATIC,2487,245,239,2021,,10000,12
Toyota,Sienna,Platinum,HYBRID,AUTOMATIC,2487,245,239,2021,,10000,12

Toyota,Sequoia,SR5,HYBRID,AUTOMATIC,3445,437,790,2023,,10000,12
Toyota,Sequoia,Limited,HYBRID,AUTOMATIC,3445,437,790,2023,,10000,12
Toyota,Sequoia,Capstone,HYBRID,AUTOMATIC,3445,437,790,2023,,10000,12

Toyota,Tundra,SR,PETROL,AUTOMATIC,3445,389,649,2022,,10000,12
Toyota,Tundra,Limited,PETROL,AUTOMATIC,3445,389,649,2022,,10000,12
Toyota,Tundra,TRD Pro,HYBRID,AUTOMATIC,3445,437,790,2022,,10000,12

Toyota,Tacoma,SR,PETROL,MANUAL,2393,278,317,2024,,10000,12
Toyota,Tacoma,TRD Sport,PETROL,AUTOMATIC,2393,278,317,2024,,10000,12
Toyota,Tacoma,TRD Pro,HYBRID,AUTOMATIC,2393,326,630,2024,,10000,12

Toyota,FJ Cruiser,Base,PETROL,AUTOMATIC,3956,271,380,2007,2022,10000,12

Toyota,4Runner,SR5,PETROL,AUTOMATIC,3956,270,376,2010,2024,10000,12
Toyota,4Runner,TRD Off Road,PETROL,AUTOMATIC,3956,270,376,2010,2024,10000,12
Toyota,4Runner,Limited,PETROL,AUTOMATIC,3956,270,376,2010,2024,10000,12

Toyota,Corona,GL,PETROL,MANUAL,1794,125,161,1998,2003,10000,12
Toyota,Crown,Royal Saloon,HYBRID,AUTOMATIC,2494,220,221,2013,2018,10000,12
Toyota,Crown Crossover,RS Advanced,HYBRID,AUTOMATIC,2393,349,460,2023,,10000,12

Toyota,Mark X,250G,PETROL,AUTOMATIC,2499,203,243,2004,2019,10000,12
Toyota,Mark X,350RDS,PETROL,AUTOMATIC,3456,318,380,2016,2019,10000,12

Toyota,Wish,2.0G,PETROL,AUTOMATIC,1987,155,196,2003,2017,10000,12
Toyota,Noah,Hybrid G,HYBRID,AUTOMATIC,1797,136,142,2014,,10000,12
Toyota,Voxy,Hybrid S-Z,HYBRID,AUTOMATIC,1797,136,142,2014,,10000,12
Toyota,Esquire,Hybrid Gi,HYBRID,AUTOMATIC,1797,136,142,2014,2021,10000,12

Toyota,LiteAce,DX,PETROL,MANUAL,1495,97,134,1998,2007,10000,12
Toyota,LiteAce,GL,DIESEL,MANUAL,2184,79,147,1998,2007,10000,12

Toyota,TownAce,DX,PETROL,MANUAL,1495,97,134,1998,2008,10000,12
Toyota,TownAce,GL,DIESEL,MANUAL,2184,79,147,1998,2008,10000,12

Toyota,Probox,F,PETROL,MANUAL,1496,109,136,2002,,10000,12
Toyota,Probox,GX,PETROL,AUTOMATIC,1496,109,136,2002,,10000,12
Toyota,Probox,DX Diesel,DIESEL,MANUAL,1496,74,170,2002,,10000,12

Toyota,Succeed,UL,PETROL,MANUAL,1496,109,136,2002,2020,10000,12
Toyota,Succeed,U Hybrid,HYBRID,AUTOMATIC,1496,100,111,2018,2020,10000,12

Toyota,Raize,X,PETROL,MANUAL,998,98,140,2020,,10000,12
Toyota,Raize,G,PETROL,AUTOMATIC,998,98,140,2020,,10000,12
Toyota,Raize,Z Turbo,PETROL,AUTOMATIC,998,98,140,2020,,10000,12
Toyota,Raize,e-Smart Hybrid,HYBRID,AUTOMATIC,1196,106,170,2022,,10000,12

Toyota,Rush,G,PETROL,MANUAL,1496,104,136,2018,,10000,12
Toyota,Rush,S AT,PETROL,AUTOMATIC,1496,104,136,2018,,10000,12

Toyota,Yaris Cross,G Hybrid,HYBRID,AUTOMATIC,1490,116,141,2023,,10000,12
Toyota,Yaris Cross,Z Hybrid,HYBRID,AUTOMATIC,1490,116,141,2023,,10000,12
Toyota,Yaris Cross,Adventure Hybrid,HYBRID,AUTOMATIC,1490,116,141,2023,,10000,12

Toyota,Harrier,Z Hybrid,HYBRID,AUTOMATIC,2487,218,221,2020,,10000,12
Toyota,Harrier,Leather Package,HYBRID,AUTOMATIC,2487,218,221,2020,,10000,12

Toyota,Kluger,GX,HYBRID,AUTOMATIC,2487,248,239,2021,,10000,12
Toyota,Kluger,Grande,HYBRID,AUTOMATIC,2487,248,239,2021,,10000,12

Toyota,Highlander,LE,HYBRID,AUTOMATIC,2487,243,239,2020,,10000,12
Toyota,Highlander,XLE,HYBRID,AUTOMATIC,2487,243,239,2020,,10000,12
Toyota,Highlander,Platinum,HYBRID,AUTOMATIC,2487,243,239,2020,,10000,12

Toyota,Mirai,XLE,HYDROGEN,AUTOMATIC,0,182,300,2021,,15000,12
Toyota,Mirai,Limited,HYDROGEN,AUTOMATIC,0,182,300,2021,,15000,12

Toyota,iQ,100G,PETROL,MANUAL,998,68,91,2008,2016,10000,12
Toyota,iQ,130G,PETROL,MANUAL,1329,94,123,2008,2016,10000,12

Toyota,Blade,G,PETROL,AUTOMATIC,2362,167,224,2006,2012,10000,12
Toyota,Blade,Master G,PETROL,AUTOMATIC,3456,280,344,2007,2012,10000,12

Toyota,Belta,X,PETROL,MANUAL,1298,87,121,2005,2012,10000,12
Toyota,Belta,G,PETROL,AUTOMATIC,1496,109,141,2005,2012,10000,12

Toyota,Allion,A15,PETROL,AUTOMATIC,1496,109,136,2001,2021,10000,12
Toyota,Allion,A18,PETROL,AUTOMATIC,1797,140,173,2001,2021,10000,12

Toyota,Premio,F EX,PETROL,AUTOMATIC,1496,109,136,2001,2021,10000,12
Toyota,Premio,G Superior,PETROL,AUTOMATIC,1986,152,192,2001,2021,10000,12

Toyota,ISIS,Platana,PETROL,AUTOMATIC,1794,132,170,2004,2017,10000,12
Toyota,Spade,F,PETROL,AUTOMATIC,1496,109,136,2012,2020,10000,12
Toyota,Porte,F,PETROL,AUTOMATIC,1496,109,136,2012,2020,10000,12

Toyota,Matrix,XR,PETROL,MANUAL,1798,132,174,2009,2014,10000,12
Toyota,Verso,Active,DIESEL,MANUAL,1598,112,270,2010,2018,10000,12
Toyota,Verso,Icon,PETROL,MANUAL,1798,147,180,2010,2018,10000,12

Toyota,Verso-S,T Spirit,PETROL,MANUAL,1329,99,125,2011,2017,10000,12

Toyota,Avensis,Active,PETROL,MANUAL,1798,147,180,2009,2018,10000,12
Toyota,Avensis,Icon,DIESEL,MANUAL,1998,143,320,2009,2018,10000,12
Toyota,Avensis,Excel,DIESEL,AUTOMATIC,2231,150,340,2009,2018,10000,12

Toyota,Caldina,ZT,PETROL,AUTOMATIC,1794,132,170,2002,2007,10000,12
Toyota,Caldina,GT-FOUR,PETROL,AUTOMATIC,1998,260,324,2002,2007,10000,12

Toyota,Chaser,Avante,PETROL,AUTOMATIC,2491,200,255,1998,2001,10000,12
Toyota,Chaser,Tourer V,PETROL,MANUAL,2491,280,378,1998,2001,10000,12

Toyota,Cresta,Super Lucent,PETROL,AUTOMATIC,2491,200,255,1998,2001,10000,12

Toyota,Aristo,S300,PETROL,AUTOMATIC,2997,230,300,1998,2005,10000,12
Toyota,Aristo,V300 Vertex Edition,PETROL,AUTOMATIC,2997,280,451,1998,2005,10000,12

Toyota,Soarer,430SCV,PETROL,AUTOMATIC,4292,280,430,2001,2005,10000,12

Toyota,Altezza,RS200,PETROL,MANUAL,1998,210,216,1998,2005,10000,12
Toyota,Altezza,AS200,PETROL,AUTOMATIC,1988,160,200,1998,2005,10000,12

Toyota,Sprinter,SE Vintage,PETROL,MANUAL,1587,115,145,1998,2002,10000,12

Toyota,Sprinter Trueno,BZ-R,PETROL,MANUAL,1587,165,162,1998,2000,10000,12

Toyota,Levin,BZ-R,PETROL,MANUAL,1587,165,162,1998,2000,10000,12

Toyota,Corona Premio,G,PETROL,AUTOMATIC,1794,125,161,1998,2001,10000,12

Toyota,Celsior,C,PETROL,AUTOMATIC,4292,280,430,2000,2006,10000,12

Toyota,Century,Standard,HYBRID,AUTOMATIC,4969,431,510,2018,,10000,12
Toyota,Century,SUV,HYBRID,AUTOMATIC,3456,412,550,2023,,10000,12

Toyota,GranAce,Premium,DIESEL,AUTOMATIC,2755,176,450,2019,,10000,12

Toyota,GR86,SZ,PETROL,MANUAL,2387,235,250,2022,,10000,12
Toyota,GR86,RZ,PETROL,AUTOMATIC,2387,235,250,2022,,10000,12

Toyota,GR Corolla,Core,PETROL,MANUAL,1618,300,370,2022,,10000,12
Toyota,GR Corolla,Circuit Edition,PETROL,MANUAL,1618,300,370,2023,,10000,12

Toyota,GR Yaris,RZ,PETROL,MANUAL,1618,272,370,2020,,10000,12
Toyota,GR Yaris,RS,PETROL,AUTOMATIC,1490,120,145,2020,,10000,12

Toyota,Yaris Ativ,Premium,PETROL,CVT,1197,94,110,2022,,10000,12
Toyota,Yaris Ativ,Smart,PETROL,CVT,1197,94,110,2022,,10000,12

Toyota,Vios,E,PETROL,MANUAL,1496,107,140,2007,,10000,12
Toyota,Vios,G,PETROL,CVT,1496,107,140,2007,,10000,12

Toyota,Reiz,2.5V,PETROL,AUTOMATIC,2499,193,243,2005,2017,10000,12

Toyota,Sienta,G,PETROL,CVT,1496,109,136,2015,,10000,12
Toyota,Sienta,Hybrid G,HYBRID,CVT,1496,100,111,2015,,10000,12

Toyota,Pixis Epoch,L,PETROL,CVT,658,49,57,2012,,10000,12
Toyota,Pixis Joy,F,PETROL,CVT,658,64,92,2016,,10000,12
Toyota,Pixis Mega,G,PETROL,CVT,658,64,92,2015,,10000,12
Toyota,Pixis Van,Cruise,PETROL,MANUAL,658,46,60,2011,,10000,12
Toyota,Pixis Truck,Standard,PETROL,MANUAL,658,46,60,2011,,10000,12

Toyota,Pixis Space,X,PETROL,CVT,658,52,60,2011,2017,10000,12

Toyota,Dyna,150,DIESEL,MANUAL,2494,102,260,2000,,20000,12
Toyota,Dyna,200,DIESEL,MANUAL,2755,150,420,2016,,20000,12
Toyota,Dyna,300,DIESEL,MANUAL,4009,136,353,2000,,20000,12

Toyota,ToyoAce,Standard,DIESEL,MANUAL,2494,102,260,2000,2020,20000,12
Toyota,ToyoAce,Wide Cab,DIESEL,MANUAL,4009,136,353,2000,2020,20000,12

Toyota,Hino Dutro,Standard,DIESEL,MANUAL,4009,136,353,2003,,20000,12

Toyota,Mega Cruiser,Standard,DIESEL,AUTOMATIC,4104,153,382,1998,2002,10000,12

Toyota,Origin,Base,PETROL,AUTOMATIC,2997,220,294,2000,2001,10000,12

Toyota,Opa,I,PETROL,AUTOMATIC,1794,125,161,2000,2005,10000,12
Toyota,Opa,A,PETROL,AUTOMATIC,1998,152,192,2000,2005,10000,12

Toyota,Nadia,L,PETROL,AUTOMATIC,1998,145,196,1998,2003,10000,12
Toyota,Nadia,SU,D-4,PETROL,AUTOMATIC,1998,152,200,1998,2003,10000,12

Toyota,Gaia,Standard,PETROL,AUTOMATIC,1998,135,181,1998,2004,10000,12

Toyota,Funcargo,X,PETROL,AUTOMATIC,1496,109,141,1999,2005,10000,12
Toyota,Funcargo,G,PETROL,AUTOMATIC,1496,109,141,1999,2005,10000,12

Toyota,WiLL Vi,Base,PETROL,AUTOMATIC,1298,88,123,2000,2001,10000,12
Toyota,WiLL VS,180,Sports,PETROL,MANUAL,1796,190,180,2001,2004,10000,12
Toyota,WiLL Cypha,Base,PETROL,CVT,1298,88,123,2002,2005,10000,12

Toyota,bB,S,PETROL,AUTOMATIC,1496,109,141,2000,2016,10000,12
Toyota,bB,Z Aero,PETROL,AUTOMATIC,1496,109,141,2000,2016,10000,12

Toyota,Ractis,G,PETROL,CVT,1496,109,136,2005,2016,10000,12
Toyota,Ractis,S,PETROL,CVT,1496,109,136,2005,2016,10000,12

Toyota,Roomy,G,PETROL,CVT,996,98,140,2016,,10000,12
Toyota,Roomy,Custom G-T,PETROL,CVT,996,98,140,2016,,10000,12

Toyota,Tank,G,PETROL,CVT,996,98,140,2016,2020,10000,12
Toyota,Tank,Custom G-T,PETROL,CVT,996,98,140,2016,2020,10000,12

Toyota,Cami,Q Aero,PETROL,MANUAL,1297,90,123,1999,2005,10000,12

Toyota,Duet,V,PETROL,MANUAL,1297,110,125,1998,2004,10000,12
Toyota,Duet,S,PETROL,AUTOMATIC,989,60,94,1998,2004,10000,12

Toyota,Passo,X,PETROL,CVT,996,69,92,2004,,10000,12
Toyota,Passo,Moda,PETROL,CVT,996,69,92,2016,,10000,12

Toyota,Passo Sette,G,PETROL,AUTOMATIC,1495,109,141,2008,2012,10000,12

Toyota,Vitz,F,PETROL,CVT,996,69,92,1999,2020,10000,12
Toyota,Vitz,RS,PETROL,MANUAL,1496,109,141,2005,2020,10000,12
Toyota,Vitz,Hybrid U,HYBRID,CVT,1496,100,111,2017,2020,10000,12

Toyota,Echo,Base,PETROL,MANUAL,1497,108,141,2000,2005,10000,12
Toyota,Platz,F,PETROL,MANUAL,1496,109,141,1999,2005,10000,12

Toyota,Voltz,Base,PETROL,MANUAL,1794,132,170,2002,2004,10000,12

Toyota,Ist,150G,PETROL,CVT,1496,109,136,2002,2016,10000,12
Toyota,Ist,180G,PETROL,CVT,1797,132,173,2007,2016,10000,12

Toyota,Blade Master,Master,PETROL,AUTOMATIC,3456,280,344,2007,2012,10000,12

Toyota,Brevis,Ai250,PETROL,AUTOMATIC,2491,200,255,2001,2007,10000,12
Toyota,Brevis,Ai300,PETROL,AUTOMATIC,2997,220,294,2001,2007,10000,12

Toyota,Carina,GT,PETROL,MANUAL,1762,165,162,1998,2001,10000,12
Toyota,Carina,Ti My Road,PETROL,AUTOMATIC,1762,115,156,1998,2001,10000,12

Toyota,Carina ED,GT,PETROL,MANUAL,1998,180,191,1998,1999,10000,12

Toyota,Cavalier,2.4G,PETROL,AUTOMATIC,2392,150,210,1998,2000,10000,12

Toyota,Coaster Big Van,DIESEL,MANUAL,4009,136,353,2000,,20000,12

Toyota,Comfort,DX,LPG,MANUAL,1998,79,152,1998,2018,10000,12
